"Stkcd","ShortName","Accper","Typrep","F050501B"
"000921","海信家电","2023-12-31","B","0.109020"
"000922","佳电股份","2014-12-31","A","-0.016184"
"000922","佳电股份","2014-12-31","B","-0.013335"
"000922","佳电股份","2015-12-31","A","-0.132918"
"000922","佳电股份","2015-12-31","B","-0.005868"
"000922","佳电股份","2016-12-31","A","-0.304600"
"000922","佳电股份","2016-12-31","B","-0.000622"
"000922","*ST 佳电","2017-12-31","A","0.077539"
"000922","*ST 佳电","2017-12-31","B","0.000142"
"000922","佳电股份","2018-12-31","A","0.152059"
"000922","佳电股份","2018-12-31","B","-0.052469"
"000922","佳电股份","2019-12-31","A","0.158153"
"000922","佳电股份","2019-12-31","B","0.005616"
"000922","佳电股份","2020-12-31","A","0.159552"
"000922","佳电股份","2020-12-31","B","0.104938"
"000922","佳电股份","2021-12-31","A","0.079425"
"000922","佳电股份","2021-12-31","B","0.031259"
"000922","佳电股份","2022-12-31","A","0.116881"
"000922","佳电股份","2022-12-31","B","0.034100"
"000922","佳电股份","2023-12-31","A","0.127039"
"000922","佳电股份","2023-12-31","B","0.033742"
"000925","众合机电","2014-12-31","A","0.013562"
"000925","众合机电","2014-12-31","B","0.011938"
"000925","众合科技","2015-12-31","A","0.014083"
"000925","众合科技","2015-12-31","B","0.078768"
"000925","众合科技","2016-12-31","A","-0.117091"
"000925","众合科技","2016-12-31","B","-0.085397"
"000925","众合科技","2017-12-31","A","0.050988"
"000925","众合科技","2017-12-31","B","-0.023726"
"000925","众合科技","2018-12-31","A","0.010838"
"000925","众合科技","2018-12-31","B","0.004038"
"000925","众合科技","2019-12-31","A","0.040021"
"000925","众合科技","2019-12-31","B","0.120213"
"000925","众合科技","2020-12-31","A","0.001940"
"000925","众合科技","2020-12-31","B","0.042063"
"000925","众合科技","2021-12-31","A","0.071178"
"000925","众合科技","2021-12-31","B","0.067937"
"000925","众合科技","2022-12-31","A","0.025624"
"000925","众合科技","2022-12-31","B","0.025432"
"000925","众合科技","2023-12-31","A","0.021069"
"000925","众合科技","2023-12-31","B","0.011609"
"000929","兰州黄河","2014-12-31","A","0.096327"
"000929","兰州黄河","2014-12-31","B","0.016432"
"000929","兰州黄河","2015-12-31","A","0.066176"
"000929","兰州黄河","2015-12-31","B","0.001155"
"000929","兰州黄河","2016-12-31","A","-0.022187"
"000929","兰州黄河","2016-12-31","B","-0.023117"
"000929","兰州黄河","2017-12-31","A","0.010943"
"000929","兰州黄河","2017-12-31","B","0.022391"
"000929","兰州黄河","2018-12-31","A","-0.060321"
"000929","兰州黄河","2018-12-31","B","-0.008912"
"000929","兰州黄河","2019-12-31","A","0.002337"
"000929","兰州黄河","2019-12-31","B","-0.004805"
"000929","兰州黄河","2020-12-31","A","-0.049687"
"000929","兰州黄河","2020-12-31","B","-0.008107"
"000929","兰州黄河","2021-12-31","A","0.022308"
"000929","兰州黄河","2021-12-31","B","-0.010004"
"000929","兰州黄河","2022-12-31","A","-0.041800"
"000929","兰州黄河","2022-12-31","B","-0.008560"
"000929","兰州黄河","2023-12-31","A","-0.058120"
"000929","兰州黄河","2023-12-31","B","-0.014251"
"000930","中粮生化","2014-12-31","A","0.010178"
"000930","中粮生化","2014-12-31","B","0.027894"
"000930","中粮生化","2015-12-31","A","-0.949935"
"000930","中粮生化","2015-12-31","B","-0.514518"
"000930","中粮生化","2016-12-31","A","0.078110"
"000930","中粮生化","2016-12-31","B","0.028557"
"000930","中粮生化","2017-12-31","A","0.127292"
"000930","中粮生化","2017-12-31","B","0.076052"
"000930","中粮生化","2018-12-31","A","0.053636"
"000930","中粮生化","2018-12-31","B","0.022736"
"000930","中粮科技","2019-12-31","A","0.054776"
"000930","中粮科技","2019-12-31","B","0.036076"
"000930","中粮科技","2020-12-31","A","0.058157"
"000930","中粮科技","2020-12-31","B","0.039113"
"000930","中粮科技","2021-12-31","A","0.096357"
"000930","中粮科技","2021-12-31","B","0.051690"
"000930","中粮科技","2022-12-31","A","0.084797"
"000930","中粮科技","2022-12-31","B","0.044189"
"000930","中粮科技","2023-12-31","A","-0.056782"
"000930","中粮科技","2023-12-31","B","0.071037"
"000931","中关村","2014-12-31","A","0.019787"
"000931","中关村","2014-12-31","B","-0.192279"
"000931","中关村","2015-12-31","A","0.179986"
"000931","中关村","2015-12-31","B","0.289908"
"000931","中关村","2016-12-31","A","0.042208"
"000931","中关村","2016-12-31","B","-0.006514"
"000931","中关村","2017-12-31","A","0.024331"
"000931","中关村","2017-12-31","B","0.098540"
"000931","中关村","2018-12-31","A","0.063850"
"000931","中关村","2018-12-31","B","0.065268"
"000931","中关村","2019-12-31","A","0.067931"
"000931","中关村","2019-12-31","B","0.012239"
"000931","中关村","2020-12-31","A","0.028987"
"000931","中关村","2020-12-31","B","-0.027426"
"000931","中关村","2021-12-31","A","-0.055185"
"000931","中关村","2021-12-31","B","-0.049547"
"000931","中关村","2022-12-31","A","-0.018064"
"000931","中关村","2022-12-31","B","-0.033307"
"000931","中关村","2023-12-31","A","0.037613"
"000931","中关村","2023-12-31","B","-0.034349"
"000932","华菱钢铁","2014-12-31","A","0.009970"
"000932","华菱钢铁","2014-12-31","B","-0.010217"
"000932","华菱钢铁","2015-12-31","A","-0.376540"
"000932","华菱钢铁","2015-12-31","B","-0.018012"
"000932","华菱钢铁","2016-12-31","A","-0.167040"
"000932","华菱钢铁","2016-12-31","B","-1.062595"
"000932","*ST 华菱","2017-12-31","A","0.363235"
"000932","*ST 华菱","2017-12-31","B","-0.011589"
"000932","华菱钢铁","2018-12-31","A","0.327872"
"000932","华菱钢铁","2018-12-31","B","-0.018492"
"000932","华菱钢铁","2019-12-31","A","0.204492"
"000932","华菱钢铁","2019-12-31","B","0.354863"
"000932","华菱钢铁","2020-12-31","A","0.180769"
"000932","华菱钢铁","2020-12-31","B","0.056959"
"000932","华菱钢铁","2021-12-31","A","0.205853"
"000932","华菱钢铁","2021-12-31","B","0.085865"
"000932","华菱钢铁","2022-12-31","A","0.133261"
"000932","华菱钢铁","2022-12-31","B","0.044524"
"000932","华菱钢铁","2023-12-31","A","0.103194"
"000932","华菱钢铁","2023-12-31","B","0.034085"
"000933","神火股份","2014-12-31","A","-0.039585"
"000933","神火股份","2014-12-31","B","0.170442"
"000933","神火股份","2015-12-31","A","-0.213687"
"000933","神火股份","2015-12-31","B","-0.178468"
"000933","*ST 神火","2016-12-31","A","-0.133888"
"000933","*ST 神火","2016-12-31","B","0.003956"
"000933","神火股份","2017-12-31","A","0.039117"
"000933","神火股份","2017-12-31","B","0.061633"
"000933","神火股份","2018-12-31","A","-0.008356"
"000933","神火股份","2018-12-31","B","0.021043"
"000933","神火股份","2019-12-31","A","0.064429"
"000933","神火股份","2019-12-31","B","0.056244"
"000933","神火股份","2020-12-31","A","0.020268"
"000933","神火股份","2020-12-31","B","0.014518"
"000933","神火股份","2021-12-31","A","0.212043"
"000933","神火股份","2021-12-31","B","0.018431"
"000933","神火股份","2022-12-31","A","0.404904"
"000933","神火股份","2022-12-31","B","0.465498"
"000933","神火股份","2023-12-31","A","0.276520"
"000933","神火股份","2023-12-31","B","0.247124"
"000935","四川双马","2014-12-31","A","0.048744"
"000935","四川双马","2014-12-31","B","0.065387"
"000935","四川双马","2015-12-31","A","-0.032349"
"000935","四川双马","2015-12-31","B","0.021389"
"000935","四川双马","2016-12-31","A","0.032574"
"000935","四川双马","2016-12-31","B","-0.021252"
"000935","四川双马","2017-12-31","A","0.069002"
"000935","四川双马","2017-12-31","B","0.049036"
"000935","四川双马","2018-12-31","A","0.201802"
"000935","四川双马","2018-12-31","B","0.092732"
"000935","四川双马","2019-12-31","A","0.172456"
"000935","四川双马","2019-12-31","B","0.174351"
"000935","四川双马","2020-12-31","A","0.174823"
"000935","四川双马","2020-12-31","B","0.238350"
"000935","四川双马","2021-12-31","A","0.165978"
"000935","四川双马","2021-12-31","B","0.083124"
"000935","四川双马","2022-12-31","A","0.126354"
"000935","四川双马","2022-12-31","B","0.087463"
"000935","四川双马","2023-12-31","A","0.131736"
"000935","四川双马","2023-12-31","B","0.093009"
"000936","华西股份","2014-12-31","A","0.028151"
"000936","华西股份","2014-12-31","B","0.013927"
"000936","华西股份","2015-12-31","A","0.032482"
"000936","华西股份","2015-12-31","B","0.024548"
"000936","华西股份","2016-12-31","A","0.122867"
"000936","华西股份","2016-12-31","B","0.166941"
"000936","华西股份","2017-12-31","A","0.043809"
"000936","华西股份","2017-12-31","B","0.027385"
"000936","华西股份","2018-12-31","A","0.067797"
"000936","华西股份","2018-12-31","B","0.069045"
"000936","华西股份","2019-12-31","A","0.105112"
"000936","华西股份","2019-12-31","B","0.063042"
"000936","华西股份","2020-12-31","A","-0.059660"
"000936","华西股份","2020-12-31","B","-0.036056"
"000936","华西股份","2021-12-31","A","0.071448"
"000936","华西股份","2021-12-31","B","0.067840"
"000936","华西股份","2022-12-31","A","0.041927"
"000936","华西股份","2022-12-31","B","0.025140"
"000936","华西股份","2023-12-31","A","0.014151"
"000938","紫光股份","2014-12-31","A","0.082079"
"000938","紫光股份","2014-12-31","B","0.041600"
"000938","紫光股份","2015-12-31","A","0.075352"
"000938","紫光股份","2015-12-31","B","0.060418"
"000938","紫光股份","2016-12-31","A","0.044058"
"000938","紫光股份","2016-12-31","B","0.007750"
"000938","紫光股份","2017-12-31","A","0.091062"
"000938","紫光股份","2017-12-31","B","0.006476"
"000938","紫光股份","2018-12-31","A","0.096206"
"000938","紫光股份","2018-12-31","B","0.004826"
"000938","紫光股份","2019-12-31","A","0.095017"
"000938","紫光股份","2019-12-31","B","0.005212"
"000938","紫光股份","2020-12-31","A","0.094892"
"000938","紫光股份","2020-12-31","B","0.019702"
"000938","紫光股份","2021-12-31","A","0.106325"
"000938","紫光股份","2021-12-31","B","0.003804"
"000938","紫光股份","2022-12-31","A","0.098912"
"000938","紫光股份","2022-12-31","B","0.013233"
"000938","紫光股份","2023-12-31","A","0.092015"
"000938","紫光股份","2023-12-31","B","0.007354"
"000949","新乡化纤","2014-12-31","A","0.037592"
"000949","新乡化纤","2014-12-31","B","0.040787"
"000949","新乡化纤","2015-12-31","A","0.054923"
"000949","新乡化纤","2015-12-31","B","0.059812"
"000949","新乡化纤","2016-12-31","A","0.032147"
"000949","新乡化纤","2016-12-31","B","0.037722"
"000949","新乡化纤","2017-12-31","A","0.008590"
"000949","新乡化纤","2017-12-31","B","0.019459"
"000949","新乡化纤","2018-12-31","A","0.030939"
"000949","新乡化纤","2018-12-31","B","0.028133"
"000949","新乡化纤","2019-12-31","A","0.034365"
"000949","新乡化纤","2019-12-31","B","0.031365"
"000949","新乡化纤","2020-12-31","A","0.021713"
"000949","新乡化纤","2020-12-31","B","0.024951"
"000949","新乡化纤","2021-12-31","A","0.220036"
"000949","新乡化纤","2021-12-31","B","0.215992"
"000949","新乡化纤","2022-12-31","A","-0.078886"
"000949","新乡化纤","2022-12-31","B","-0.078441"
"000949","新乡化纤","2023-12-31","A","-0.007739"
"000949","新乡化纤","2023-12-31","B","-0.000686"
"000951","中国重汽","2014-12-31","A","0.116787"
"000951","中国重汽","2014-12-31","B","0.130755"
"000951","中国重汽","2015-12-31","A","0.067698"
"000951","中国重汽","2015-12-31","B","0.048554"
"000951","中国重汽","2016-12-31","A","0.098833"
"000951","中国重汽","2016-12-31","B","0.096596"
"000951","中国重汽","2017-12-31","A","0.183236"
"000951","中国重汽","2017-12-31","B","0.130738"
"000951","中国重汽","2018-12-31","A","0.176642"
"000951","中国重汽","2018-12-31","B","0.152046"
"000951","中国重汽","2019-12-31","A","0.202324"
"000951","中国重汽","2019-12-31","B","0.172073"
"000951","中国重汽","2020-12-31","A","0.256363"
"000951","中国重汽","2020-12-31","B","0.209505"
"000951","中国重汽","2021-12-31","A","0.111433"
"000951","中国重汽","2021-12-31","B","0.068209"
"000951","中国重汽","2022-12-31","A","0.036024"
"000951","中国重汽","2022-12-31","B","0.043140"
"000951","中国重汽","2023-12-31","A","0.091016"
"000951","中国重汽","2023-12-31","B","0.069599"
"000952","广济药业","2014-12-31","A","-0.454237"
"000952","广济药业","2014-12-31","B","-0.144879"
"000952","广济药业","2015-12-31","A","0.035838"
"000952","广济药业","2015-12-31","B","0.048395"
"000952","广济药业","2016-12-31","A","0.220451"
"000952","广济药业","2016-12-31","B","0.011117"
"000952","广济药业","2017-12-31","A","0.138592"
"000952","广济药业","2017-12-31","B","0.032039"
"000952","广济药业","2018-12-31","A","0.196842"
"000952","广济药业","2018-12-31","B","0.081053"
"000952","广济药业","2019-12-31","A","0.086263"
"000952","广济药业","2019-12-31","B","0.090056"
"000952","广济药业","2020-12-31","A","0.051475"
"000952","广济药业","2020-12-31","B","0.184335"
"000952","广济药业","2021-12-31","A","0.072931"
"000952","广济药业","2021-12-31","B","0.102367"
"000952","广济药业","2022-12-31","A","0.031986"
"000952","广济药业","2022-12-31","B","0.065468"
"000952","广济药业","2023-12-31","A","-0.109458"
"000952","广济药业","2023-12-31","B","0.009417"
"000953","河池化工","2014-12-31","A","0.074426"
"000953","河池化工","2015-12-31","A","-0.988750"
"000953","河池化工","2016-12-31","A",""
"000953","河池化工","2016-12-31","B",""
"000953","*ST 河化","2017-12-31","A","1.264403"
"000953","*ST 河化","2017-12-31","B","1.303659"
"000953","ST 河化","2018-12-31","A",""
"000953","ST 河化","2018-12-31","B",""
"000953","*ST 河化","2019-12-31","A","-1.698559"
"000953","*ST 河化","2019-12-31","B","-3.337101"
"000953","*ST 河化","2020-12-31","A","0.186054"
"000953","*ST 河化","2020-12-31","B","-0.103232"
"000953","河化股份","2021-12-31","A","0.058067"
"000953","河化股份","2021-12-31","B","-0.071363"
"000953","河化股份","2022-12-31","A","-1.065226"
"000953","河化股份","2022-12-31","B","-0.455358"
"000953","河化股份","2023-12-31","A","-0.143370"
"000953","河化股份","2023-12-31","B","-0.120707"
"000955","欣龙控股","2014-12-31","A","0.006747"
"000955","欣龙控股","2014-12-31","B","0.001565"
"000955","欣龙控股","2015-12-31","A","-0.119267"
"000955","欣龙控股","2015-12-31","B","-0.123143"
"000955","欣龙控股","2016-12-31","A","0.037161"
"000955","欣龙控股","2016-12-31","B","-0.072853"
"000955","欣龙控股","2017-12-31","A","0.058841"
"000955","欣龙控股","2017-12-31","B","0.092609"
"000955","欣龙控股","2018-12-31","A","-0.176283"
"000955","欣龙控股","2018-12-31","B","-0.170358"
"000955","欣龙控股","2019-12-31","A","0.002830"
"000955","欣龙控股","2019-12-31","B","0.027336"
"000955","欣龙控股","2020-12-31","A","0.321156"
"000955","欣龙控股","2020-12-31","B","-0.077003"
"000955","欣龙控股","2021-12-31","A","0.010786"
"000955","欣龙控股","2021-12-31","B","-0.008165"
"000955","欣龙控股","2022-12-31","A","-0.165341"
"000955","欣龙控股","2022-12-31","B","-0.025508"
"000955","欣龙控股","2023-12-31","A","-0.048194"
"000955","欣龙控股","2023-12-31","B","-0.006200"
"000957","中通客车","2014-12-31","A","0.269275"
"000957","中通客车","2014-12-31","B","0.145646"
"000957","中通客车","2015-12-31","A","0.185330"
"000957","中通客车","2015-12-31","B","0.193970"
"000957","中通客车","2016-12-31","A","0.226462"
"000957","中通客车","2016-12-31","B","0.245705"
"000957","中通客车","2017-12-31","A","0.068645"
"000957","中通客车","2017-12-31","B","0.065164"
"000957","中通客车","2018-12-31","A","0.013489"
"000957","中通客车","2018-12-31","B","0.040020"
"000957","中通客车","2019-12-31","A","0.012075"
"000957","中通客车","2019-12-31","B","0.009773"
"000957","中通客车","2020-12-31","A","0.008488"
"000957","中通客车","2020-12-31","B","0.009907"
"000957","中通客车","2021-12-31","A","-0.085782"
"000957","中通客车","2021-12-31","B","-0.068485"
"000957","中通客车","2022-12-31","A","0.036928"
"000957","中通客车","2022-12-31","B","0.029857"
"000957","中通客车","2023-12-31","A","0.025527"
"000957","中通客车","2023-12-31","B","0.021378"
"000959","首钢股份","2014-12-31","A","-0.001195"
"000959","首钢股份","2014-12-31","B","0.013734"
"000959","首钢股份","2015-12-31","A","-0.064217"
"000959","首钢股份","2015-12-31","B","-0.018135"
"000959","首钢股份","2016-12-31","A","0.014045"
"000959","首钢股份","2016-12-31","B","0.019373"
"000959","首钢股份","2017-12-31","A","0.085095"
"000959","首钢股份","2017-12-31","B","0.045637"
"000959","首钢股份","2018-12-31","A","0.091590"
"000959","首钢股份","2018-12-31","B","0.053778"
"000959","首钢股份","2019-12-31","A","0.044184"
"000959","首钢股份","2019-12-31","B","0.015442"
"000959","首钢股份","2020-12-31","A","0.062093"
"000959","首钢股份","2020-12-31","B","0.035043"
"000959","首钢股份","2021-12-31","A","0.169320"
"000959","首钢股份","2021-12-31","B","0.023052"
"000959","首钢股份","2022-12-31","A","0.030145"
"000959","首钢股份","2022-12-31","B","-0.020065"
"000959","首钢股份","2023-12-31","A","0.013852"
"000959","首钢股份","2023-12-31","B","0.008883"
"000960","锡业股份","2014-12-31","A","0.005247"
"000960","锡业股份","2014-12-31","B","-0.006116"
"000960","锡业股份","2015-12-31","A","-0.203636"
"000960","锡业股份","2015-12-31","B","-0.252679"
"000960","锡业股份","2016-12-31","A","0.025461"
"000960","锡业股份","2016-12-31","B","-0.023416"
"000960","锡业股份","2017-12-31","A","0.074856"
"000960","锡业股份","2017-12-31","B","0.003274"
"000960","锡业股份","2018-12-31","A","0.079301"
"000960","锡业股份","2018-12-31","B","0.014693"
"000960","锡业股份","2019-12-31","A","0.080612"
"000960","锡业股份","2019-12-31","B","0.037563"
"000960","锡业股份","2020-12-31","A","0.059589"
"000960","锡业股份","2020-12-31","B","0.032948"
"000960","锡业股份","2021-12-31","A","0.177438"
"000960","锡业股份","2021-12-31","B","0.138032"
"000960","锡业股份","2022-12-31","A","0.090646"
"000960","锡业股份","2022-12-31","B","0.054588"
"000960","锡业股份","2023-12-31","A","0.081150"
"000960","锡业股份","2023-12-31","B","0.029746"
"000962","东方钽业","2014-12-31","A","-0.161300"
"000962","东方钽业","2014-12-31","B","-0.165145"
"000962","东方钽业","2015-12-31","A","-0.437133"
"000962","东方钽业","2015-12-31","B","-0.447413"
"000962","*ST 东钽","2016-12-31","A","0.019648"
"000962","*ST 东钽","2016-12-31","B","0.017006"
"000962","东方钽业","2017-12-31","A","-0.342458"
"000962","东方钽业","2017-12-31","B","-0.356951"
"000962","东方钽业","2018-12-31","A","0.026549"
"000962","东方钽业","2018-12-31","B","0.026292"
"000962","东方钽业","2019-12-31","A","0.033701"
"000962","东方钽业","2019-12-31","B","0.032246"
"000962","东方钽业","2020-12-31","A","0.037867"
"000962","东方钽业","2020-12-31","B","0.038819"
"000962","东方钽业","2021-12-31","A","0.062885"
"000962","东方钽业","2021-12-31","B","0.089168"
"000962","东方钽业","2022-12-31","A","0.114128"
"000962","东方钽业","2022-12-31","B","0.111087"
"000962","东方钽业","2023-12-31","A","0.079044"
"000962","东方钽业","2023-12-31","B","0.075653"
"000969","安泰科技","2014-12-31","A","-0.042374"
"000969","安泰科技","2014-12-31","B","-0.056171"
"000969","安泰科技","2015-12-31","A","0.024060"
"000969","安泰科技","2015-12-31","B","0.038296"
"000969","安泰科技","2016-12-31","A","0.016522"
"000969","安泰科技","2016-12-31","B","-0.017213"
"000969","安泰科技","2017-12-31","A","0.008218"
"000969","安泰科技","2017-12-31","B","-0.025078"
"000969","安泰科技","2018-12-31","A","-0.061595"
"000969","安泰科技","2018-12-31","B","-0.133986"
"000969","安泰科技","2019-12-31","A","0.037425"
"000969","安泰科技","2019-12-31","B","0.083652"
"000969","安泰科技","2020-12-31","A","0.027526"
"000969","安泰科技","2020-12-31","B","0.021399"
"000969","安泰科技","2021-12-31","A","0.043265"
"000969","安泰科技","2021-12-31","B","0.009823"
"000969","安泰科技","2022-12-31","A","0.046749"
"000969","安泰科技","2022-12-31","B","0.019779"
"000969","安泰科技","2023-12-31","A","0.051498"
"000969","安泰科技","2023-12-31","B","0.016043"
"000970","中科三环","2014-12-31","A","0.079012"
"000970","中科三环","2014-12-31","B","0.067493"
"000970","中科三环","2015-12-31","A","0.072250"
"000970","中科三环","2015-12-31","B","0.052585"
"000970","中科三环","2016-12-31","A","0.078054"
"000970","中科三环","2016-12-31","B","0.058185"
"000970","中科三环","2017-12-31","A","0.065882"
"000970","中科三环","2017-12-31","B","0.049775"
"000970","中科三环","2018-12-31","A","0.056826"
"000970","中科三环","2018-12-31","B","0.063961"
"000970","中科三环","2019-12-31","A","0.045529"
"000970","中科三环","2019-12-31","B","0.065697"
"000970","中科三环","2020-12-31","A","0.028604"
"000970","中科三环","2020-12-31","B","0.003166"
"000970","中科三环","2021-12-31","A","0.080481"
"000970","中科三环","2021-12-31","B","0.031450"
"000970","中科三环","2022-12-31","A","0.132100"
"000970","中科三环","2022-12-31","B","0.114940"
"000970","中科三环","2023-12-31","A","0.046310"
"000970","中科三环","2023-12-31","B","0.060261"
"000972","新中基","2014-12-31","A","0.140921"
"000972","新中基","2014-12-31","B","-0.142249"
"000972","新中基","2015-12-31","A","-0.057413"
"000972","新中基","2015-12-31","B","-0.028065"
"000972","中基健康","2016-12-31","A","-0.353386"
"000972","中基健康","2016-12-31","B","-0.320303"
"000972","*ST 中基","2017-12-31","A","0.102335"
"000972","*ST 中基","2017-12-31","B","0.039797"
"000972","ST 中基","2018-12-31","A","-1.044929"
"000972","ST 中基","2018-12-31","B","-0.342174"
"000972","ST 中基","2019-12-31","A","0.011304"
"000972","ST 中基","2019-12-31","B","-0.056743"
"000972","ST 中基","2020-12-31","A","-1.471899"
"000972","ST 中基","2020-12-31","B","-0.383375"
"000972","*ST 中基","2021-12-31","A","-1.437716"
"000972","*ST 中基","2021-12-31","B","-0.078237"
"000972","ST 中基","2022-12-31","A","0.259750"
"000972","ST 中基","2022-12-31","B","-0.046885"
"000972","中基健康","2023-12-31","A","0.521099"
"000972","中基健康","2023-12-31","B","0.062658"
"000973","佛塑科技","2014-12-31","A","0.049811"
"000973","佛塑科技","2014-12-31","B","-0.017103"
"000973","佛塑科技","2015-12-31","A","0.053555"
"000973","佛塑科技","2015-12-31","B","0.076795"
"000973","佛塑科技","2016-12-31","A","0.063982"
"000973","佛塑科技","2016-12-31","B","0.071475"
"000973","佛塑科技","2017-12-31","A","0.048424"
"000973","佛塑科技","2017-12-31","B","0.075984"
"000973","佛塑科技","2018-12-31","A","0.047414"
"000973","佛塑科技","2018-12-31","B","0.020431"
"000973","佛塑科技","2019-12-31","A","0.026424"
"000973","佛塑科技","2019-12-31","B","0.083984"
"000973","佛塑科技","2020-12-31","A","0.037401"
"000973","佛塑科技","2020-12-31","B","0.037025"
"000973","佛塑科技","2021-12-31","A","0.057445"
"000973","佛塑科技","2021-12-31","B","0.020206"
"000973","佛塑科技","2022-12-31","A","0.055439"
"000973","佛塑科技","2022-12-31","B","0.028793"
"000973","佛塑科技","2023-12-31","A","0.070113"
"000973","佛塑科技","2023-12-31","B","0.051137"
"000977","浪潮信息","2014-12-31","A","0.145071"
"000977","浪潮信息","2014-12-31","B","0.095802"
"000977","浪潮信息","2015-12-31","A","0.157304"
"000977","浪潮信息","2015-12-31","B","0.133937"
"000977","浪潮信息","2016-12-31","A","0.071782"
"000977","浪潮信息","2016-12-31","B","0.097149"
"000977","浪潮信息","2017-12-31","A","0.058286"
"000977","浪潮信息","2017-12-31","B","0.038896"
"000977","浪潮信息","2018-12-31","A","0.069964"
"000977","浪潮信息","2018-12-31","B","0.025138"
"000977","浪潮信息","2019-12-31","A","0.092682"
"000977","浪潮信息","2019-12-31","B","0.054474"
"000977","浪潮信息","2020-12-31","A","0.101767"
"000977","浪潮信息","2020-12-31","B","0.103230"
"000977","浪潮信息","2021-12-31","A","0.130411"
"000977","浪潮信息","2021-12-31","B","0.115940"
"000977","浪潮信息","2022-12-31","A","0.116675"
"000977","浪潮信息","2022-12-31","B","0.119708"
"000977","浪潮信息","2023-12-31","A","0.098215"
"000977","浪潮信息","2023-12-31","B","0.056452"
"000980","金马股份","2014-12-31","A","0.020754"
"000980","金马股份","2014-12-31","B","0.014114"
"000980","金马股份","2015-12-31","A","0.029013"
"000980","金马股份","2015-12-31","B","0.008081"
"000980","金马股份","2016-12-31","A","0.040280"
"000980","金马股份","2016-12-31","B","0.006702"
"000980","众泰汽车","2017-12-31","A","0.074241"
"000980","众泰汽车","2017-12-31","B","0.005945"
"000980","众泰汽车","2018-12-31","A","0.045552"
"000980","众泰汽车","2018-12-31","B","0.117521"
"000980","众泰汽车","2019-12-31","A","-1.752008"
"000980","众泰汽车","2019-12-31","B","-0.001767"
"000980","*ST 众泰","2020-12-31","A",""
"000980","*ST 众泰","2020-12-31","B","-0.251084"
"000980","*ST 众泰","2021-12-31","A","-0.205295"
"000980","*ST 众泰","2021-12-31","B","0.054305"
"000980","众泰汽车","2022-12-31","A","-0.372041"
"000980","众泰汽车","2022-12-31","B","0.003544"
"000980","众泰汽车","2023-12-31","A","-0.616511"
"000980","众泰汽车","2023-12-31","B","-0.002120"
"000981","银亿股份","2014-12-31","A","0.120625"
"000981","银亿股份","2014-12-31","B","0.000168"
"000981","银亿股份","2015-12-31","A","0.080233"
"000981","银亿股份","2015-12-31","B","0.016044"
"000981","银亿股份","2016-12-31","A","0.108762"
"000981","银亿股份","2016-12-31","B","0.098792"
"000981","银亿股份","2017-12-31","A","0.089800"
"000981","银亿股份","2017-12-31","B","0.166361"
"000981","银亿股份","2018-12-31","A","-0.031450"
"000981","银亿股份","2018-12-31","B","-0.017176"
"000981","ST 银亿","2019-12-31","A","-1.032803"
"000981","ST 银亿","2019-12-31","B","-0.547240"
"000981","*ST 银亿","2020-12-31","A","-0.174059"
"000981","*ST 银亿","2020-12-31","B","-0.178231"
"000981","*ST 银亿","2021-12-31","A","-0.688694"
"000981","*ST 银亿","2021-12-31","B","-0.013474"
"000981","银亿股份","2022-12-31","A","-0.204322"
"000981","银亿股份","2022-12-31","B","0.107687"
"000981","山子股份","2023-12-31","A","-0.716847"
"000981","山子股份","2023-12-31","B","-0.002347"
"000982","中银绒业","2014-12-31","A","0.021139"
"000982","中银绒业","2014-12-31","B","0.016426"
"000982","中银绒业","2015-12-31","A","-0.259758"
"000982","中银绒业","2015-12-31","B","-0.036262"
"000982","中银绒业","2016-12-31","A","-0.565137"
"000982","中银绒业","2016-12-31","B","-0.695963"
"000982","*ST 中绒","2017-12-31","A","0.024564"
"000982","*ST 中绒","2017-12-31","B","-0.147118"
"000982","*ST 中绒","2018-12-31","A",""
"000982","*ST 中绒","2018-12-31","B",""
"000982","*ST 中绒","2019-12-31","A","-2.481458"
"000982","*ST 中绒","2019-12-31","B","-2.467942"
"000982","*ST 中绒","2020-12-31","A","0.029242"
"000982","*ST 中绒","2020-12-31","B","0.002012"
"000982","中银绒业","2021-12-31","A","0.035255"
"000982","中银绒业","2021-12-31","B","0.029584"
"000982","中银绒业","2022-12-31","A","0.004973"
"000982","中银绒业","2022-12-31","B","-0.029494"
"000982","中银绒业","2023-12-31","A","-0.126509"
"000982","中银绒业","2023-12-31","B","-0.114234"
"000985","大庆华科","2014-12-31","A","0.027728"
"000985","大庆华科","2015-12-31","A","-0.034496"
"000985","大庆华科","2016-12-31","A","0.064325"
"000985","大庆华科","2017-12-31","A","0.086975"
"000985","大庆华科","2018-12-31","A","-0.005473"
"000985","大庆华科","2019-12-31","A","0.077367"
"000985","大庆华科","2020-12-31","A","0.020978"
"000985","大庆华科","2021-12-31","A","0.021683"
"000985","大庆华科","2022-12-31","A","0.025547"
"000985","大庆华科","2023-12-31","A","0.009686"
"000988","华工科技","2014-12-31","A","0.058466"
"000988","华工科技","2014-12-31","B","0.028448"
"000988","华工科技","2015-12-31","A","0.050097"
"000988","华工科技","2015-12-31","B","0.015619"
"000988","华工科技","2016-12-31","A","0.073051"
"000988","华工科技","2016-12-31","B","0.020192"
