"Stkcd","ShortName","Accper","Typrep","F051401B"
"000008","宝利来","2014-12-31","A","0.059544"
"000008","神州高铁","2015-12-31","A","0.151142"
"000008","神州高铁","2016-12-31","A","0.300500"
"000008","神州高铁","2017-12-31","A","0.437721"
"000008","神州高铁","2018-12-31","A","0.168828"
"000008","神州高铁","2019-12-31","A","0.170799"
"000008","神州高铁","2020-12-31","A","-0.446822"
"000008","神州高铁","2021-12-31","A","-0.609426"
"000008","神州高铁","2022-12-31","A","-0.504115"
"000012","南玻A","2014-12-31","A","0.115061"
"000012","南玻A","2015-12-31","A","0.070628"
"000012","南玻A","2016-12-31","A","0.096381"
"000012","南玻A","2017-12-31","A","0.090143"
"000012","南玻A","2018-12-31","A","0.050168"
"000012","南玻A","2019-12-31","A","0.063380"
"000012","南玻A","2020-12-31","A","0.104194"
"000012","南玻A","2021-12-31","A","0.141678"
"000012","南玻A","2022-12-31","A","0.148911"
"000016","深康佳A","2014-12-31","A","-0.007703"
"000016","深康佳A","2015-12-31","A","-0.085306"
"000016","深康佳A","2016-12-31","A","-0.011441"
"000016","深康佳A","2017-12-31","A","0.211099"
"000016","深康佳A","2018-12-31","A","0.002910"
"000016","深康佳A","2019-12-31","A","0.005502"
"000016","深康佳A","2020-12-31","A","0.008745"
"000016","深康佳A","2021-12-31","A","0.030812"
"000016","深康佳A","2022-12-31","A","-0.066467"
"000016","深康佳A","2023-12-31","A","-0.144930"
"000017","深中华A","2014-12-31","A","-0.031723"
"000017","深中华A","2015-12-31","A","-0.002225"
"000017","深中华A","2016-12-31","A","0.029682"
"000017","深中华A","2017-12-31","A","0.013189"
"000017","深中华A","2018-12-31","A","-0.019219"
"000017","深中华A","2019-12-31","A","-0.105182"
"000017","*ST 中华A","2020-12-31","A","0.033190"
"000017","深中华A","2021-12-31","A","-0.006548"
"000017","深中华A","2022-12-31","A","-0.013603"
"000020","深华发A","2014-12-31","A","0.006831"
"000020","深华发A","2015-12-31","A","-0.005859"
"000020","深华发A","2016-12-31","A","0.013552"
"000020","深华发A","2017-12-31","A","0.006198"
"000020","深华发A","2018-12-31","A","0.006351"
"000020","深华发A","2019-12-31","A","0.010949"
"000020","深华发A","2020-12-31","A","0.012631"
"000020","深华发A","2021-12-31","A","0.014420"
"000020","深华发A","2022-12-31","A","0.022653"
"000021","长城开发","2014-12-31","A","0.015796"
"000021","深科技","2015-12-31","A","0.012869"
"000021","深科技","2016-12-31","A","0.022484"
"000021","深科技","2017-12-31","A","0.051653"
"000021","深科技","2018-12-31","A","0.043544"
"000021","深科技","2019-12-31","A","0.041319"
"000021","深科技","2020-12-31","A","0.074935"
"000021","深科技","2021-12-31","A","0.061924"
"000021","深科技","2022-12-31","A","0.050104"
"000021","深科技","2023-12-31","A","0.067837"
"000030","富奥股份","2014-12-31","A","0.131583"
"000030","富奥股份","2015-12-31","A","0.120691"
"000030","富奥股份","2016-12-31","A","0.110867"
"000030","富奥股份","2017-12-31","A","0.128084"
"000030","富奥股份","2018-12-31","A","0.109769"
"000030","富奥股份","2019-12-31","A","0.093335"
"000030","富奥股份","2020-12-31","A","0.083212"
"000030","富奥股份","2021-12-31","A","0.058010"
"000030","富奥股份","2022-12-31","A","0.035577"
"000039","中集集团","2014-12-31","A","0.047065"
"000039","中集集团","2015-12-31","A","0.050161"
"000039","中集集团","2016-12-31","A","0.015663"
"000039","中集集团","2017-12-31","A","0.054675"
"000039","中集集团","2018-12-31","A","0.069275"
"000039","中集集团","2019-12-31","A","0.068038"
"000039","中集集团","2020-12-31","A","0.079011"
"000039","中集集团","2021-12-31","A","0.082296"
"000039","中集集团","2022-12-31","A","0.053027"
"000039","中集集团","2023-12-31","A","0.022157"
"000045","深纺织A","2014-12-31","A","-0.068653"
"000045","深纺织A","2015-12-31","A","0.015725"
"000045","深纺织A","2016-12-31","A","-0.077550"
"000045","深纺织A","2017-12-31","A","0.058398"
"000045","深纺织A","2018-12-31","A","-0.042810"
"000045","深纺织A","2019-12-31","A","0.002293"
"000045","深纺织A","2020-12-31","A","0.023895"
"000045","深纺织A","2021-12-31","A","0.029050"
"000045","深纺织A","2022-12-31","A","0.012978"
"000045","深纺织A","2023-12-31","A","0.049778"
"000048","康达尔","2014-12-31","A","0.071435"
"000048","康达尔","2015-12-31","A","0.106936"
"000048","康达尔","2016-12-31","A","-0.013467"
"000048","康达尔","2017-12-31","A","-0.093245"
"000048","*ST 康达","2018-12-31","A","0.181458"
"000048","康达尔","2019-12-31","A","0.310275"
"000048","京基智农","2020-12-31","A","0.289762"
"000048","京基智农","2021-12-31","A","0.206769"
"000048","京基智农","2022-12-31","A","0.174666"
"000048","京基智农","2023-12-31","A","0.202052"
"000049","德赛电池","2014-12-31","A","0.062102"
"000049","德赛电池","2015-12-31","A","0.045984"
"000049","德赛电池","2016-12-31","A","0.050019"
"000049","德赛电池","2017-12-31","A","0.040031"
"000049","德赛电池","2018-12-31","A","0.039288"
"000049","德赛电池","2019-12-31","A","0.045603"
"000049","德赛电池","2020-12-31","A","0.046636"
"000049","德赛电池","2021-12-31","A","0.048937"
"000049","德赛电池","2022-12-31","A","0.045385"
"000049","德赛电池","2023-12-31","A","0.026215"
"000050","深天马A","2014-12-31","A","0.016740"
"000050","深天马A","2015-12-31","A","0.001804"
"000050","深天马A","2016-12-31","A","0.033129"
"000050","深天马A","2017-12-31","A","0.063119"
"000050","深天马A","2018-12-31","A","0.034019"
"000050","深天马A","2019-12-31","A","0.033140"
"000050","深天马A","2020-12-31","A","0.055263"
"000050","深天马A","2021-12-31","A","0.050979"
"000050","深天马A","2022-12-31","A","0.004103"
"000050","深天马A","2023-12-31","A","-0.059687"
"000055","方大集团","2014-12-31","A","0.053926"
"000055","方大集团","2015-12-31","A","0.036068"
"000055","方大集团","2016-12-31","A","0.201860"
"000055","方大集团","2017-12-31","A","0.483307"
"000055","方大集团","2018-12-31","A","0.974180"
"000055","方大集团","2019-12-31","A","0.139114"
"000055","方大集团","2020-12-31","A","0.168476"
"000055","方大集团","2021-12-31","A","0.076387"
"000055","方大集团","2022-12-31","A","0.085780"
"000055","方大集团","2023-12-31","A","0.073741"
"000059","华锦股份","2014-12-31","A","-0.034864"
"000059","*ST 华锦","2015-12-31","A","0.009939"
"000059","华锦股份","2016-12-31","A","0.077667"
"000059","华锦股份","2017-12-31","A","0.076960"
"000059","华锦股份","2018-12-31","A","0.037595"
"000059","华锦股份","2019-12-31","A","0.030516"
"000059","华锦股份","2020-12-31","A","0.010514"
"000059","华锦股份","2021-12-31","A","0.029193"
"000059","华锦股份","2022-12-31","A","0.016192"
"000060","中金岭南","2014-12-31","A","0.011283"
"000060","中金岭南","2015-12-31","A","0.005611"
"000060","中金岭南","2016-12-31","A","0.024807"
"000060","中金岭南","2017-12-31","A","0.078967"
"000060","中金岭南","2018-12-31","A","0.066368"
"000060","中金岭南","2019-12-31","A","0.045602"
"000060","中金岭南","2020-12-31","A","0.029055"
"000060","中金岭南","2021-12-31","A","0.033996"
"000060","中金岭南","2022-12-31","A","0.025095"
"000063","中兴通讯","2014-12-31","A","0.000740"
"000063","中兴通讯","2015-12-31","A","0.003199"
"000063","中兴通讯","2016-12-31","A","0.011513"
"000063","中兴通讯","2017-12-31","A","0.062059"
"000063","中兴通讯","2018-12-31","A","-0.007156"
"000063","中兴通讯","2019-12-31","A","0.083232"
"000063","中兴通讯","2020-12-31","A","0.053925"
"000063","中兴通讯","2021-12-31","A","0.075760"
"000063","中兴通讯","2022-12-31","A","0.071529"
"000063","中兴通讯","2023-12-31","A","0.082562"
"000066","长城电脑","2014-12-31","A","-0.008987"
"000066","长城电脑","2015-12-31","A","-0.002405"
"000066","长城电脑","2016-12-31","A","0.004870"
"000066","中国长城","2017-12-31","A","0.083341"
"000066","中国长城","2018-12-31","A","0.132648"
"000066","中国长城","2019-12-31","A","0.124224"
"000066","中国长城","2020-12-31","A","0.072417"
"000066","中国长城","2021-12-31","A","0.041648"
"000066","中国长城","2022-12-31","A","0.020434"
"000070","特发信息","2014-12-31","A","0.042742"
"000070","特发信息","2015-12-31","A","-0.114065"
"000070","特发信息","2016-12-31","A","0.032983"
"000070","特发信息","2017-12-31","A","0.051766"
"000070","特发信息","2018-12-31","A","0.060231"
"000070","特发信息","2019-12-31","A","0.099618"
"000070","特发信息","2020-12-31","A","0.036068"
"000070","特发信息","2021-12-31","A","-0.131625"
"000070","特发信息","2022-12-31","A","0.013631"
"000100","TCL集团","2014-12-31","A","0.020917"
"000100","TCL集团","2015-12-31","A","0.012820"
"000100","TCL集团","2016-12-31","A","0.001207"
"000100","TCL集团","2017-12-31","A","0.036862"
"000100","TCL集团","2018-12-31","A","0.036099"
"000100","TCL集团","2019-12-31","A","0.053072"
"000100","TCL科技","2020-12-31","A","0.069902"
"000100","TCL科技","2021-12-31","A","0.106106"
"000100","TCL科技","2022-12-31","A","0.002516"
"000153","丰原药业","2014-12-31","A","0.027023"
"000153","丰原药业","2015-12-31","A","0.019449"
"000153","丰原药业","2016-12-31","A","0.030914"
"000153","丰原药业","2017-12-31","A","0.037290"
"000153","丰原药业","2018-12-31","A","0.030711"
"000153","丰原药业","2019-12-31","A","0.038327"
"000153","丰原药业","2020-12-31","A","0.039310"
"000153","丰原药业","2021-12-31","A","0.041702"
"000153","丰原药业","2022-12-31","A","0.050474"
"000157","中联重科","2014-12-31","A","0.025644"
"000157","中联重科","2015-12-31","A","-0.029159"
"000157","中联重科","2016-12-31","A","-0.090071"
"000157","中联重科","2017-12-31","A","0.052326"
"000157","中联重科","2018-12-31","A","0.090644"
"000157","中联重科","2019-12-31","A","0.115775"
"000157","中联重科","2020-12-31","A","0.131120"
"000157","中联重科","2021-12-31","A","0.107717"
"000157","中联重科","2022-12-31","A","0.057320"
"000157","中联重科","2023-12-31","A","0.088210"
"000301","东方市场","2014-12-31","A","0.382377"
"000301","东方市场","2015-12-31","A","0.369230"
"000301","东方市场","2016-12-31","A","0.262806"
"000301","东方市场","2017-12-31","A","0.221270"
"000301","东方盛虹","2018-12-31","A","0.059786"
"000301","东方盛虹","2019-12-31","A","0.076248"
"000301","东方盛虹","2020-12-31","A","0.018627"
"000301","东方盛虹","2021-12-31","A","0.116328"
"000301","东方盛虹","2022-12-31","A","0.006512"
"000333","美的集团","2014-12-31","A","0.094944"
"000333","美的集团","2015-12-31","A","0.107749"
"000333","美的集团","2016-12-31","A","0.109630"
"000333","美的集团","2017-12-31","A","0.089849"
"000333","美的集团","2018-12-31","A","0.098450"
"000333","美的集团","2019-12-31","A","0.106691"
"000333","美的集团","2020-12-31","A","0.110806"
"000333","美的集团","2021-12-31","A","0.097532"
"000333","美的集团","2022-12-31","A","0.101080"
"000333","美的集团","2023-12-31","A","0.108369"
"000338","潍柴动力","2014-12-31","A","0.082751"
"000338","潍柴动力","2015-12-31","A","0.034972"
"000338","潍柴动力","2016-12-31","A","0.044196"
"000338","潍柴动力","2017-12-31","A","0.068516"
"000338","潍柴动力","2018-12-31","A","0.085421"
"000338","潍柴动力","2019-12-31","A","0.081187"
"000338","潍柴动力","2020-12-31","A","0.063095"
"000338","潍柴动力","2021-12-31","A","0.068235"
"000338","潍柴动力","2022-12-31","A","0.033307"
"000338","潍柴动力","2023-12-31","A","0.060317"
"000400","许继电气","2014-12-31","A","0.158056"
"000400","许继电气","2015-12-31","A","0.106926"
"000400","许继电气","2016-12-31","A","0.100661"
"000400","许继电气","2017-12-31","A","0.076340"
"000400","许继电气","2018-12-31","A","0.037536"
"000400","许继电气","2019-12-31","A","0.054245"
"000400","许继电气","2020-12-31","A","0.079356"
"000400","许继电气","2021-12-31","A","0.077071"
"000400","许继电气","2022-12-31","A","0.071875"
"000400","许继电气","2023-12-31","A","0.071341"
"000401","冀东水泥","2014-12-31","A","-0.053541"
"000401","冀东水泥","2015-12-31","A","-0.178965"
"000401","冀东水泥","2016-12-31","A","-0.035450"
"000401","冀东水泥","2017-12-31","A","0.024677"
"000401","冀东水泥","2018-12-31","A","0.111380"
"000401","冀东水泥","2019-12-31","A","0.182777"
"000401","冀东水泥","2020-12-31","A","0.190401"
"000401","冀东水泥","2021-12-31","A","0.137192"
"000401","冀东水泥","2022-12-31","A","0.050181"
"000401","冀东水泥","2023-12-31","A","-0.069712"
"000403","ST 生化","2014-12-31","A","0.204805"
"000403","ST 生化","2015-12-31","A","0.136562"
"000403","ST 生化","2016-12-31","A","0.090595"
"000403","ST 生化","2017-12-31","A","0.122029"
"000403","振兴生化","2018-12-31","A","0.108697"
"000403","双林生物","2019-12-31","A","0.196622"
"000403","双林生物","2020-12-31","A","0.209818"
"000403","派林生物","2021-12-31","A","0.233514"
"000403","派林生物","2022-12-31","A","0.275833"
"000404","华意压缩","2014-12-31","A","0.046146"
"000404","华意压缩","2015-12-31","A","0.054270"
"000404","华意压缩","2016-12-31","A","0.062900"
"000404","华意压缩","2017-12-31","A","0.030112"
"000404","长虹华意","2018-12-31","A","0.022444"
"000404","长虹华意","2019-12-31","A","0.012566"
"000404","长虹华意","2020-12-31","A","0.019955"
"000404","长虹华意","2021-12-31","A","0.024708"
"000404","长虹华意","2022-12-31","A","0.035117"
"000404","长虹华意","2023-12-31","A","0.044349"
"000408","金谷源","2014-12-31","A","-0.972294"
"000408","金谷源","2015-12-31","A","-0.489475"
"000408","*ST 金源","2016-12-31","A","0.417053"
"000408","藏格控股","2017-12-31","A","0.456853"
"000408","藏格控股","2018-12-31","A","0.380536"
"000408","藏格控股","2019-12-31","A","0.214686"
"000408","*ST 藏格","2020-12-31","A","0.178281"
"000408","藏格矿业","2021-12-31","A","0.495832"
"000408","藏格矿业","2022-12-31","A","0.809404"
"000408","藏格矿业","2023-12-31","A","0.777506"
"000410","沈阳机床","2014-12-31","A","-0.006480"
"000410","沈阳机床","2015-12-31","A","-0.125636"
"000410","沈阳机床","2016-12-31","A","-0.244179"
"000410","*ST 沈机","2017-12-31","A","-0.020554"
"000410","沈阳机床","2018-12-31","A","-0.153750"
"000410","*ST 沈机","2019-12-31","A","-3.032510"
"000410","*ST 沈机","2020-12-31","A","-0.525354"
"000410","ST 沈机","2021-12-31","A","-0.456265"
"000410","*ST 沈机","2022-12-31","A","0.021614"
"000413","东旭光电","2014-12-31","A","0.300484"
"000413","东旭光电","2015-12-31","A","0.230787"
"000413","东旭光电","2016-12-31","A","0.170410"
"000413","东旭光电","2017-12-31","A","0.131472"
"000413","东旭光电","2018-12-31","A","0.096685"
"000413","东旭光电","2019-12-31","A","-0.071116"
"000413","东旭光电","2020-12-31","A","-0.434664"
"000413","东旭光电","2021-12-31","A","-0.534797"
"000413","东旭光电","2022-12-31","A","-0.314587"
"000418","小天鹅A","2014-12-31","A","0.084079"
"000418","小天鹅A","2015-12-31","A","0.092167"
"000418","小天鹅A","2016-12-31","A","0.095135"
"000418","小天鹅A","2017-12-31","A","0.095810"
"000418","小天鹅A","2018-12-31","A","0.104115"
"000420","吉林化纤","2014-12-31","A","-0.066829"
"000420","吉林化纤","2015-12-31","A","-0.045440"
"000420","吉林化纤","2016-12-31","A","0.015117"
"000420","吉林化纤","2017-12-31","A","0.041455"
"000420","吉林化纤","2018-12-31","A","0.054740"
"000420","吉林化纤","2019-12-31","A","0.036115"
"000420","吉林化纤","2020-12-31","A","-0.110956"
"000420","吉林化纤","2021-12-31","A","-0.037784"
"000420","吉林化纤","2022-12-31","A","-0.005780"
"000422","湖北宜化","2014-12-31","A","0.001309"
"000422","湖北宜化","2015-12-31","A","0.000187"
"000422","湖北宜化","2016-12-31","A","-0.093953"
"000422","湖北宜化","2017-12-31","A","-0.413393"
"000422","*ST 宜化","2018-12-31","A","0.027753"
"000422","ST 宜化","2019-12-31","A","0.002053"
"000422","ST 宜化","2020-12-31","A","0.008196"
"000422","湖北宜化","2021-12-31","A","0.123960"
"000422","湖北宜化","2022-12-31","A","0.142545"
"000423","东阿阿胶","2014-12-31","A","0.397143"
"000423","东阿阿胶","2015-12-31","A","0.352365"
"000423","东阿阿胶","2016-12-31","A","0.342411"
"000423","东阿阿胶","2017-12-31","A","0.326857"
"000423","东阿阿胶","2018-12-31","A","0.332578"
"000423","东阿阿胶","2019-12-31","A","-0.173411"
"000423","东阿阿胶","2020-12-31","A","0.044606"
"000423","东阿阿胶","2021-12-31","A","0.147767"
"000423","东阿阿胶","2022-12-31","A","0.226364"
"000423","东阿阿胶","2023-12-31","A","0.288487"
"000425","徐工机械","2014-12-31","A","0.019362"
"000425","徐工机械","2015-12-31","A","-0.008540"
"000425","徐工机械","2016-12-31","A","0.007054"
"000425","徐工机械","2017-12-31","A","0.039136"
"000425","徐工机械","2018-12-31","A","0.047500"
"000425","徐工机械","2019-12-31","A","0.069000"
"000425","徐工机械","2020-12-31","A","0.057793"
"000425","徐工机械","2021-12-31","A","0.073308"
"000425","徐工机械","2022-12-31","A","0.054178"
"000488","晨鸣纸业","2014-12-31","A","0.008692"
"000488","晨鸣纸业","2015-12-31","A","0.054864"
"000488","晨鸣纸业","2016-12-31","A","0.092720"
"000488","晨鸣纸业","2017-12-31","A","0.149919"
"000488","晨鸣纸业","2018-12-31","A","0.100642"
"000488","晨鸣纸业","2019-12-31","A","0.052102"
"000488","晨鸣纸业","2020-12-31","A","0.051558"
"000488","晨鸣纸业","2021-12-31","A","0.069094"
"000488","晨鸣纸业","2022-12-31","A","0.004881"
"000488","晨鸣纸业","2023-12-31","A","-0.063650"
"000505","珠江控股","2014-12-31","A","-0.815707"
"000505","珠江控股","2015-12-31","A","-0.421347"
"000505","*ST 珠江","2016-12-31","A","0.130493"
"000505","珠江控股","2017-12-31","A","0.035108"
"000505","京粮控股","2018-12-31","A","0.034087"
"000505","京粮控股","2019-12-31","A","0.033687"
"000505","京粮控股","2020-12-31","A","0.032772"
"000505","京粮控股","2021-12-31","A","0.026672"
"000505","京粮控股","2022-12-31","A","0.017196"
"000505","京粮控股","2023-12-31","A","0.011561"
"000510","金路集团","2014-12-31","A","-0.089555"
"000510","*ST 金路","2015-12-31","A","-0.040429"
"000510","金路集团","2016-12-31","A","0.030839"
"000510","金路集团","2017-12-31","A","0.034596"
"000510","金路集团","2018-12-31","A","0.052966"
"000510","新金路","2019-12-31","A","0.030419"
"000510","新金路","2020-12-31","A","0.054989"
"000510","新金路","2021-12-31","A","0.146366"
"000510","新金路","2022-12-31","A","0.018605"
"000511","烯碳新材","2014-12-31","A","-0.166114"
"000511","烯碳新材","2015-12-31","A","-0.017627"
"000511","*ST 烯碳","2016-12-31","A","-0.252728"
"000511","*ST 烯碳","2017-12-31","A","0.043252"
"000513","丽珠集团","2014-12-31","A","0.105426"
"000513","丽珠集团","2015-12-31","A","0.104644"
"000513","丽珠集团","2016-12-31","A","0.114546"
"000513","丽珠集团","2017-12-31","A","0.663208"
"000513","丽珠集团","2018-12-31","A","0.143838"
"000513","丽珠集团","2019-12-31","A","0.184327"
"000513","丽珠集团","2020-12-31","A","0.237676"
"000513","丽珠集团","2021-12-31","A","0.187916"
"000513","丽珠集团","2022-12-31","A","0.186115"
"000513","丽珠集团","2023-12-31","A","0.194296"
"000518","四环生物","2014-12-31","A","0.005518"
"000518","四环生物","2015-12-31","A","-0.456827"
"000518","四环生物","2016-12-31","A","-0.003108"
"000518","四环生物","2017-12-31","A","0.053471"
"000518","四环生物","2018-12-31","A","-0.072837"
"000518","四环生物","2019-12-31","A","0.067161"
"000518","四环生物","2020-12-31","A","0.078842"
"000518","四环生物","2021-12-31","A","-0.101035"
"000518","四环生物","2022-12-31","A","-0.200472"
"000519","江南红箭","2014-12-31","A","0.228803"
"000519","江南红箭","2015-12-31","A","0.171840"
"000519","江南红箭","2016-12-31","A","0.038645"
"000519","中兵红箭","2017-12-31","A","0.035898"
"000519","中兵红箭","2018-12-31","A","0.084455"
"000519","中兵红箭","2019-12-31","A","0.062021"
"000519","中兵红箭","2020-12-31","A","0.064204"
"000519","中兵红箭","2021-12-31","A","0.083604"
"000519","中兵红箭","2022-12-31","A","0.141348"
"000521","美菱电器","2014-12-31","A","0.027421"
"000521","美菱电器","2015-12-31","A","0.009943"
"000521","美菱电器","2016-12-31","A","0.015746"
"000521","美菱电器","2017-12-31","A","0.003046"
"000521","长虹美菱","2018-12-31","A","0.002809"
"000521","长虹美菱","2019-12-31","A","0.004151"
"000521","长虹美菱","2020-12-31","A","-0.005634"
"000521","长虹美菱","2021-12-31","A","0.004694"
"000521","长虹美菱","2022-12-31","A","0.014143"
"000521","长虹美菱","2023-12-31","A","0.033093"
"000523","广州浪奇","2014-12-31","A","0.008326"
"000523","广州浪奇","2015-12-31","A","0.003911"
"000523","广州浪奇","2016-12-31","A","0.004240"
"000523","广州浪奇","2017-12-31","A","0.003859"
"000523","广州浪奇","2018-12-31","A","-0.037785"
"000523","广州浪奇","2019-12-31","A","-0.022567"
"000523","广州浪奇","2020-12-31","A","-1.273036"
"000523","*ST 浪奇","2021-12-31","A","0.779242"
"000523","广州浪奇","2022-12-31","A","-0.024218"
"000523","红棉股份","2023-12-31","A","0.064515"
"000528","柳工","2014-12-31","A","0.014829"
"000528","柳工","2015-12-31","A","-0.017159"
"000528","柳工","2016-12-31","A","-0.010798"
"000528","柳工","2017-12-31","A","0.039465"
"000528","柳工","2018-12-31","A","0.056532"
"000528","柳工","2019-12-31","A","0.068294"
"000528","柳工","2020-12-31","A","0.068247"
"000528","柳工","2021-12-31","A","0.042946"
"000528","柳工","2022-12-31","A","0.029008"
"000528","柳工","2023-12-31","A","0.042754"
"000529","广弘控股","2014-12-31","A","0.091400"
"000529","广弘控股","2015-12-31","A","0.044603"
"000529","广弘控股","2016-12-31","A","0.063711"
"000529","广弘控股","2017-12-31","A","0.085924"
"000529","广弘控股","2018-12-31","A","0.098915"
"000529","广弘控股","2019-12-31","A","0.114652"
"000529","广弘控股","2020-12-31","A","0.113321"
"000529","广弘控股","2021-12-31","A","0.121382"
"000529","广弘控股","2022-12-31","A","0.354172"
"000530","大冷股份","2014-12-31","A","0.076722"
"000530","大冷股份","2015-12-31","A","0.080618"
"000530","大冷股份","2016-12-31","A","0.096721"
"000530","大冷股份","2017-12-31","A","0.104020"
"000530","大冷股份","2018-12-31","A","0.059366"
"000530","大冷股份","2019-12-31","A","0.035100"
"000530","冰山冷热","2020-12-31","A","0.012155"
"000530","冰山冷热","2021-12-31","A","-0.136103"
"000530","冰山冷热","2022-12-31","A","0.004945"
"000533","万家乐","2014-12-31","A","0.058171"
"000533","万家乐","2015-12-31","A","0.056584"
"000533","万家乐","2016-12-31","A","0.066404"
"000533","万家乐","2017-12-31","A","0.011389"
"000533","万家乐","2018-12-31","A","-0.102569"
"000533","顺钠股份","2019-12-31","A","-0.021759"
"000533","顺钠股份","2020-12-31","A","0.024975"
"000533","顺钠股份","2021-12-31","A","0.019070"
"000533","顺钠股份","2022-12-31","A","0.021695"
"000534","万泽股份","2014-12-31","A","0.166559"
"000534","万泽股份","2015-12-31","A","0.143094"
"000534","万泽股份","2016-12-31","A","0.393838"
"000534","万泽股份","2017-12-31","A","0.382940"
"000534","万泽股份","2018-12-31","A","0.124658"
"000534","万泽股份","2019-12-31","A","0.133492"
"000534","万泽股份","2020-12-31","A","0.180486"
"000534","万泽股份","2021-12-31","A","0.181604"
"000534","万泽股份","2022-12-31","A","0.169768"
"000534","万泽股份","2023-12-31","A","0.248570"
"000536","华映科技","2014-12-31","A","0.058027"
"000536","华映科技","2015-12-31","A","0.045054"
"000536","华映科技","2016-12-31","A","0.138739"
"000536","华映科技","2017-12-31","A","0.049480"
"000536","华映科技","2018-12-31","A","-1.015507"
"000536","华映科技","2019-12-31","A","-1.759899"
"000536","*ST 华映","2020-12-31","A","0.276489"
"000536","华映科技","2021-12-31","A","-0.133037"
"000536","华映科技","2022-12-31","A","-0.518642"
"000538","云南白药","2014-12-31","A","0.150408"
"000538","云南白药","2015-12-31","A","0.152774"
"000538","云南白药","2016-12-31","A","0.148136"
"000538","云南白药","2017-12-31","A","0.148911"
"000538","云南白药","2018-12-31","A","0.143476"
"000538","云南白药","2019-12-31","A","0.159886"
"000538","云南白药","2020-12-31","A","0.208046"
"000538","云南白药","2021-12-31","A","0.095815"
"000538","云南白药","2022-12-31","A","0.092393"
"000538","云南白药","2023-12-31","A","0.123507"
"000541","佛山照明","2014-12-31","A","0.120636"
"000541","佛山照明","2015-12-31","A","0.062461"
"000541","佛山照明","2016-12-31","A","0.380850"
"000541","佛山照明","2017-12-31","A","0.230965"
"000541","佛山照明","2018-12-31","A","0.118647"
"000541","佛山照明","2019-12-31","A","0.106234"
"000541","佛山照明","2020-12-31","A","0.098687"
"000541","佛山照明","2021-12-31","A","0.058740"
"000541","佛山照明","2022-12-31","A","0.043353"
"000545","金浦钛业","2014-12-31","A","0.025794"
"000545","金浦钛业","2015-12-31","A","0.154558"
"000545","金浦钛业","2016-12-31","A","0.120843"
"000545","金浦钛业","2017-12-31","A","0.117079"
"000545","金浦钛业","2018-12-31","A","0.060527"
"000545","金浦钛业","2019-12-31","A","0.022807"
"000545","金浦钛业","2020-12-31","A","-0.142429"
"000545","金浦钛业","2021-12-31","A","0.056039"
"000545","金浦钛业","2022-12-31","A","-0.066259"
"000547","闽福发A","2014-12-31","A","0.304194"
"000547","航天发展","2015-12-31","A","0.216658"
"000547","航天发展","2016-12-31","A","0.158692"
"000547","航天发展","2017-12-31","A","0.146070"
"000547","航天发展","2018-12-31","A","0.161941"
"000547","航天发展","2019-12-31","A","0.196695"
"000547","航天发展","2020-12-31","A","0.215930"
"000547","航天发展","2021-12-31","A","0.162686"
"000547","航天发展","2022-12-31","A","0.014176"
"000550","江铃汽车","2014-12-31","A","0.072520"
"000550","江铃汽车","2015-12-31","A","0.073464"
"000550","江铃汽车","2016-12-31","A","0.035858"
"000550","江铃汽车","2017-12-31","A","0.004102"
"000550","江铃汽车","2018-12-31","A","-0.007018"
"000550","江铃汽车","2019-12-31","A","-0.003791"
"000550","江铃汽车","2020-12-31","A","0.018515"
"000550","江铃汽车","2021-12-31","A","0.016079"
"000550","江铃汽车","2022-12-31","A","0.029909"
"000550","江铃汽车","2023-12-31","A","0.023979"
"000553","沙隆达A","2014-12-31","A","0.212992"
"000553","沙隆达A","2015-12-31","A","0.084483"
"000553","沙隆达A","2016-12-31","A","-0.064931"
"000553","沙隆达A","2017-12-31","A","0.070470"
"000553","沙隆达A","2018-12-31","A","0.127113"
"000553","安道麦A","2019-12-31","A","0.019218"
"000553","安道麦A","2020-12-31","A","0.018915"
"000553","安道麦A","2021-12-31","A","0.016625"
"000553","安道麦A","2022-12-31","A","0.019533"
"000553","安道麦A","2023-12-31","A","-0.044571"
"000559","万向钱潮","2014-12-31","A","0.082629"
"000559","万向钱潮","2015-12-31","A","0.084984"
"000559","万向钱潮","2016-12-31","A","0.090096"
"000559","万向钱潮","2017-12-31","A","0.090963"
"000559","万向钱潮","2018-12-31","A","0.070564"
"000559","万向钱潮","2019-12-31","A","0.055284"
"000559","万向钱潮","2020-12-31","A","0.045775"
"000559","万向钱潮","2021-12-31","A","0.052509"
"000559","万向钱潮","2022-12-31","A","0.060379"
"000561","烽火电子","2014-12-31","A","0.049878"
"000561","烽火电子","2015-12-31","A","0.088011"
"000561","烽火电子","2016-12-31","A","0.096112"
"000561","烽火电子","2017-12-31","A","0.076349"
"000561","烽火电子","2018-12-31","A","0.078885"
"000561","烽火电子","2019-12-31","A","0.045077"
"000561","烽火电子","2020-12-31","A","0.057115"
"000561","烽火电子","2021-12-31","A","0.073229"
"000561","烽火电子","2022-12-31","A","0.060795"
"000565","渝三峡A","2014-12-31","A","0.080241"
"000565","渝三峡A","2015-12-31","A","0.223583"
"000565","渝三峡A","2016-12-31","A","0.095849"
"000565","渝三峡A","2017-12-31","A","0.016092"
"000565","渝三峡A","2018-12-31","A","0.069883"
